5.36053696428	3
3.09777443349	5
3.28679819136	6
2.04302354529	7
1.41722600446	9
2.16525140921	10
2.44062111771	11
2.3699690221	12
2.0386690201	13
1.50642436105	14
0.816265386197	15
0.610717264471	17
1.07735754065	18
1.42251752772	19
1.6642594071	20
1.81720524944	21
1.89332690481	22
1.90252630323	23
1.85306860651	24
1.75191018951	25
1.60495023157	26
1.41722600446	27
1.19306610366	28
0.936211878416	29
0.649914543378	30
0.337013500088	31
0.260568842312	33
0.490673682134	34
0.692748222853	35
0.868968146149	36
1.02128499662	37
1.15145480361	38
1.26106237713	39
1.35154202772	40
1.42419531443	41
1.48020631059	42
1.52065478616	43
1.54652763392	44
1.55872880844	45
1.55808800085	46
1.54536823462	47
1.52127253693	48
1.48644981544	49
1.4415000496	50
1.38697888872	51
1.32340173515	52
1.25124737907	53
1.17096124187	54
1.08295827672	55
0.987625568394	56
0.885324668206	57
0.776393695463	58
0.661149232335	59
0.539888035716	60
0.412888586513	61
0.280412494256	62
0.142705772677	63
0.371412270437	65
0.217459667568	66
0.574327039447	67
0.410069710507	68
0.753446386338	69
0.579725505361	70
0.910559709473	71
0.728128809213	72
1.04727619116	73
0.856812387439	74
1.16504740468	75
0.967160923579	76
1.26518655423	77
1.06042885628	78
1.34888492436	79
1.13775566264	80
1.41722600446	81
1.20017900857	82
1.47119766641	83
1.24864610907	84
1.51170270472	85
1.28402357904	86
1.53956799268	87
1.30710600595	88
1.55555246429	89
1.31862343555	90
1.56035409556	91
1.31924792984	92
1.55461603005	93
1.30959932988	94
1.53893196987	95
1.29025033494	96
1.51385093373	97
1.26173099171	98
1.47988146817	99
1.22453267276	100
1.43749538445	101
1.17911161143	102
1.38713108309	103
1.12589205059	104
1.32919651853	105
1.06526905375	106
1.26407184924	107
0.997611020789	108
1.19211181175	109
0.923261944058	110
1.11364785198	111
0.84254343595	112
1.02899004267	113
0.755756554806	114
0.938428811762	115
0.663183452388	116
0.842236503376	117
0.565088863143	118
0.740668790112	119
0.461721452904	120
0.633965953226	121
0.353315042401	122
0.522354044941	123
0.240089719094	124
0.406045945528	125
0.122252849154	126
0.285242326212	127
0.160132527648	129
0.318522379118	130
0.475202494293	131
0.186589778138	132
0.340630381858	133
0.493047703174	134
0.643871476174	135
0.352211246951	136
0.500590622094	137
0.64745443387	138
0.792829609726	139
0.498409403309	140
0.641515833952	141
0.783204196858	142
0.923498952261	143
0.626575611785	144
0.764760240367	145
0.90161530854	146
1.03716309937	147
0.73796670747	148
0.871548022239	149
1.00388035173	150
1.13498405082	151
0.833721271791	152
0.962988945989	153
1.09108118493	154
1.21801662998	155
0.91487356305	156
1.04009175396	157
1.16420181696	158
1.2872208657	159
0.9823654911	160
1.10377568672	161
1.22413949671	162
1.34347266845	163
1.03705695278	164
1.15488043791	165
1.27171430363	166
1.38757307194	167
1.07973478699	168
1.19417478751	169
1.30767747272	170
1.4202562625	171
1.11112056232	172
1.22236411632	173
1.33271864692	174
1.44219658012	175
1.13187737289	176
1.24009696899	177
1.34747221656	178
1.4540146431	179
1.1426157885	180
1.2479708049	181
1.35252287876	182
1.45628272335	183
1.14389908078	184
1.24653705311	185
1.34841052769	186
1.44952947824	187
1.13624782715	188
1.23630556886	189
1.33563456904	190
1.43424412821	191
1.12014397847	192
1.21774857354	193
1.31465773703	194
1.41088015536	195
1.09603446256	196
1.19130414759	197
1.28590948051	198
1.37985858648	199
1.06433438509	200
1.15737933494	201
1.24978897445	202
1.34157091478	203
1.02542987992	204
1.11635290924	205
1.20666780488	206
1.29638170637	207
0.979680653345	208
1.06857784449	209
1.1568923683	210
1.24463093089	211
0.92742226042	212
1.0143835267	213
1.10078602093	214
1.18663605016	215
0.868968146149	216
0.954077738158	217
1.0386510078	218
1.12269389415	219
0.804611479609	220
0.887948441369	221
0.970770198146	222
1.05308234914	223
0.734626805495	224
0.816265386197	225
0.897408649501	226
0.978061880217	227
0.659271534151	228
0.739281560519	229
0.818815020187	230
0.897876906715	231
0.578787288437	232
0.657234502129	233
0.73522284729	234
0.8127570473	235
0.493401123434	236
0.570347487283	237
0.646851704992	238
0.722918248958	239
0.403326632927	240
0.478830609402	241
0.553908256278	242
0.628563812495	243
0.308764954891	244
0.382881759709	245
0.456587209439	246
0.529885325596	247
0.209905686701	248
0.28268752018	249
0.355072189396	250
0.427063513112	251
0.106927719495	252
0.178423977936	253
0.249536532656	254
